,Unnamed: 0,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince,Anger,Joy,Sadness,Analytical,Fear,Confident,Tentative
878,2347,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-06-19T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"Everything was great as expected from Double Tree. The location of the hotel is not good if you want to walk outside and have eating and entertainment options. For my purpose it was fine as I car shared to work and back. I would definitely stay at this property again. Very helpful staff, all the ladies on front desk, and the front door staff.",work trip to West Palm beach,WILMINGTON,A Traveler,TN,,0.579059,,0.672754,,0.9256700000000001,
879,2348,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-08-27T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"Shuttle drivers were extra helpful, a lady picked me up promptly at airport. A young man named Dee Was very helpful and kind on my way back to airport. I ordered a shrimp caesar salad from room service and the shrimp tasted like they were from a five star restaurant! The lady who delivered was so friendly and helpful. She made me feel right at home. Her name is Sharon. The food was delivered so quickly! I was shocked and pleasantly surprised. In the am my coffee pot did not work so a man from the restaurant brought me a pot of coffee. Amazing staff! Comfortable bed....wish I could have stayed forever! Oh my goodness...the huge cookie is the best I ever had!!","Excellent! Quiet, clean and amazing staff!",WILMINGTON,sharon r,TN,,0.64857,,,,,
880,2349,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-15T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"I stayed at this awesome hotel for only one night but was treated like I had stayed there 100s of times before that night. As a Hilton Lifetime Diamond Honors member I am used to great service, but this place went beyond that. From the upgrade to the executive suite, to the front desk watching for my business client, to... More",Awesome place and people,Atlanta,Scott M,TN,,0.8446450000000001,,,,,
881,2352,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-10-27T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"This is a very nice Doubletree. It appears to be pretty new. Room's are nice. Breakfast was very good, and as always the cookies are great. I would recommend this hotel. Room's have a small refrigerator. My only complaint would be the bathroom is a little small.",Doubletree by Hilton,Atlanta,Charles M,TN,,0.713062,,,,0.873066,
882,2353,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-08-20T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Staff were polite and extremely helpful! Even with what seemed to be 100 people there for a near by convention, the staff were still attentive to us. Location is not the best if you want everything footsteps from the hotel but the short drive to City Place was convenient and had all the shops and entertainment we needed when we wanted a break from the meetings.",Leisurely Business,Atlanta,stephanie,TN,,,0.585358,,,,
883,2354,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-25T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Comfortable hotel, Staff is caring. Exceptional service every-time I visit. Frank (driver) and Daniel (server at restaurant) go out of their way to make your trip a pleasant one. Of course the hotel rooms have to clean and comfortable, however, it is people like Frank and Daniel that make the stay a pleasure.","Comfortable hotel, caring staff",New York City,Manish K,NY,,0.5573600000000001,,,,0.8845770000000001,
884,2356,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-06-13T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"nice after the renovations, clean rooms and local to beach! front desk seems a little uppity (relax its only a double tree!) but all around staff is nice and pleasant.","Comfortable, spacious room",New York City,Erik Rodriguez,NY,,0.881675,,,,,
885,2357,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-18T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,"The whole hotel was just extremely hot. It took us running the wall unit at the lowest temperature for the room to be mildly comfortable and we had to request a fan at night so that we could sleep well. When you close the door to the bathroom you automatically start sweating, had to leave the door open just to... More",Rooms are too hot for South Florida!,Gainesville,Heather C,NY,,,,0.724202,,,0.727629
886,2358,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-22T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"I usually enjoy my stay at Doubletree, whether it's business or pleasure. This was no exception. I had some minor issues with this location but nothing that would deter me from continuing to support this brand. (Cookies make everything better!) The location is slightly off the beaten path but still close enough to downtown to enjoy the area. My only... More",I'm a Doubletree Fan!,Gainesville,menyac,NY,,0.575675,,,,,0.899444
887,2359,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-06-17T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"After being told by the 800 that we would have a rollaway, we were informed at check in that we wouldn't get one. They quickly fixed the problem and upgraded us to a Jr Suite. It was a beautiful room. A bit disappointed with the check out. Was never asked how our stay was. First time that has happened... More",Nice hotel,Gainesville,514tonim,NY,,0.690475,0.682012,0.886702,,0.537798,
888,2360,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-11-28T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Very conveniently located, great shuttle service, professional staff, comfortable and spacious rooms. Good value for the money. Love the cookies and water for the Hilton Honor members. Will definitely recommend.",Florida Convention,Newark,KarinaA5,NJ,,0.865036,,,,0.9574790000000001,
889,2361,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-21T00:00:00Z,2016-11-16T02:50:03Z,,,2.0,A/C was loud and did not control humidity. No sound barrier on ceiling sounded like elephants walking upstairs. Bathrooms were small. Door to room did not close securely unless forced. Linens and pillows uncomfortable. Alarm clock did not light up at night. Will never stay at a DT again. Will not recommend to family or friends.,Noisy Doubletree,Jacksonville,Linda B,NJ,0.505356,0.597256,,0.66291,,,0.586281
890,2362,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-17T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"I needed a nice place to go for Valentines Day and looked all over West Palm Beach for the best hotel that would be able to fit my requirements for the night. I wanted to make this the best Valentines Day for my girlfriend ever and so a Jacuzzi tub was a must, as well as a king sized bed.... More",Best Hotel Experience Ever,West Palm Beach,Dalton H,FL,,0.899899,,0.611644,,0.88533,
891,2364,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-08-29T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The hotel was pleasant. I gave the cleanliness only 3 stars bc there were two dirty towels on the night table when we arrived. The room itself was comfortable, we enjoyed the sitting area which had a big tv.",Double Tree,West Palm Beach,A Traveler,FL,,0.680599,,,,,
892,2365,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-08T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"The front desk employee was great. The room was very nice. HOWEVER, was very disappointed with the hotel when it came to the continental breakfast. Most hotels its free. This breakfast cost 15. Everyone is eating thinking its free, then we get hit with a very large bill. There were no signs stating it costs.",Expensive free breakfast,Williamsburg,Richard M,FL,,0.628089,,0.551743,,0.9221969999999999,
893,2366,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-07-31T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,Travel on business and this is by far one of the best at understanding the plights of the traveling public. New bar and restaurant area is very nice and upscale compared to the non renovated hotels. Can't beat the location for convenience to downtown and the airport. The staff is awesome!,Very Welcoming,Williamsburg,Greg G,FL,,0.8971309999999999,,0.8011020000000001,,0.780034,
894,2367,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-09-12T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"Perfect for overnight near the airport. Extremely helpful staff. Airport shuttle which picked us up at car rental site the eve before flight. Good restaurant, reasonably priced. Clean comfortable rooms, perfectly laid out for the business traveller. This hotel is well thought out and an excellent bargain.",Welcome respite,Albany,Malcom71,NY,,0.658047,,0.520612,,0.9143389999999999,
895,2368,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-02-21T00:00:00Z,2016-11-16T02:50:03Z,,,4.0,"Great except one flaw. Three of the four days I stayed, my key card refused to work. I spent quite a while standing in the hall waiting for a staff person to come up with a fresh key card and let me in. It turned out the key card reader in my door was dirty. Kind of an inconvenience, and it took til day 3 before they figured it out.",Nice place - but problems with the key cards,Albany,Sam,NY,,,,0.621474,,,0.658666
896,2369,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-24T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"We had 2 rooms, as we were there for a wedding. Both were clean and comfortable. The staff was helpful. Close to everything. Love the chocolate chip cookies. Free wifi since I am an HHonors member. Would go there again if I was in the area.",Well located hotel,Naples,CSSherman,FL,,0.612009,,,,,
897,2370,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2013-05-20T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,my room is clean and staff has been nice so far!!! i would recommend staying here!,Well located hotel,Naples,Brian,FL,,0.639177,,0.687768,,,
898,2371,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-05-11T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"We came in, checked in, and went to our room. Ordered pizza, showered and slept.",Well located hotel,Naples,A Traveler,FL,,,,0.720783,,,
899,2372,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-03-26T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"I had a great experience so long as you know that there is a mini fridge in the room before hand, remember to ask for your free cookie, don't forget your HHonors card in your other purse and be patient to get onto the internet, it can really be a struggle. Otherwise, a nice peaceful place to sleep.",Great,Ruther Glen,Wendy U,FL,,,,0.9481149999999999,,,
900,2373,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2015-07-31T00:00:00Z,2016-11-16T02:50:03Z,,,5.0,"This was the first time I have visited the doubletree hotel in west palm beach. After the three hour drive in the rain, my group and I were very frustrated. Once we came to the counter to check in, Mercedes and Gessica sensed our frustration and were extremely helpful. They were so gracious and kind and next time I come... More",Weekend stay,Ruther Glen,Patrick M,FL,0.580299,,,,,0.527341,
901,2374,1808 S Australian Ave,Hotels,West Palm Beach,US,26.697607,-80.072864,Doubletree By Hilton West Palm Beach Airport,33409,FL,2016-04-01T00:00:00Z,2016-11-16T02:50:03Z,,,3.0,"Myself, husband, and two year old daughter booked 4 nights at the double tree. It was my first time in West Palm Beach. I was barely impressed with this hotel, being a large name brand, I expected more. The room was centrally located near the airport and highways which was great, thankfully we decided to rent a car because there was no scenery or activities to do near the hotel. The outside and lobby was pretty, very similar to other business hotels. I was extremely dissapointed upon check in when we realized the hotel pool was not only not in service, but it was completely empty. That was the only reason we booked this hotel was for the pool so again we had to drive to even swim on our family vacation. The room was mediocre, similar to a stay at our local hotels in the north east. The breakfast was over priced 15 per person for a breakfast buffet. Overall I would suggest not staying here while on vacation unless you are fully aware in order to do anything fun you must drive there. Also be sure to call before you check in to be sure the pool is in service. For the amount that was spend which was almost 150 per night I think we could have found a better place for our first family trip with our daughter. Good luck hope this helps.",Not the best hotel for a Family Vacation,Ruther Glen,Tiffany L,FL,,0.664633,,0.702919,,,
